TOWN,ZIP_CODE,NO_BEDROOMS,BTH_DESC,SQUARE_FEET,YEAR_BUILT,GARAGE_SPACES_CC,SALE_PRICE
"Boston, MA",2128,2,2f 0h,1153,2022,1,645000.00
"Boston, MA",2118,3,3f 1h,2239,2016,0,2240500.00
"Boston, MA",2115,2,2f 0h,1356,2002,1,1410000.00
"Boston, MA",2127,2,1f 0h,987,1986,0,695000.00
"Boston, MA",2127,2,1f 0h,765,1920,1,699000.00
"Boston, MA",2128,2,2f 0h,910,1900,0,600000.00
"Boston, MA",2127,2,2f 0h,1150,2022,1,917000.00
"Boston, MA",2114,2,2f 0h,1285,1967,0,675000.00
"Boston, MA",2111,2,2f 0h,1508,1899,0,1200000.00
"Boston, MA",2116,3,4f 0h,3882,1910,1,5200000.00
"Boston, MA",2115,2,1f 0h,825,1910,0,799000.00
"Boston, MA",2128,2,2f 0h,1127,2022,2,780000.00
"Boston, MA",2128,2,1f 0h,1008,1900,0,550000.00
"Boston, MA",2118,2,2f 0h,1015,1899,0,1120000.00
"Boston, MA",2128,3,2f 0h,1265,2022,1,770000.00
"Boston, MA",2109,2,2f 0h,1540,1890,1,1400000.00
"Boston, MA",2135,2,1f 0h,755,1973,0,395000.00
"Boston, MA",2128,2,2f 0h,986,2022,0,605000.00
"Boston, MA",2118,1,1f 0h,687,2015,0,795000.00
"Boston, MA",2127,2,1f 1h,959,2006,1,765000.00
"Boston, MA",2115,1,1f 0h,701,1889,0,770000.00
"Boston, MA",2116,3,2f 2h,3240,1900,0,3900000.00
"Boston, MA",2129,2,1f 0h,620,1890,0,549000.00
"Boston, MA",2127,2,2f 0h,1435,1906,1,1225000.00
"Boston, MA",2110,2,2f 0h,1030,1920,1,1800000.00
"Boston, MA",2128,2,2f 0h,1213,2022,1,755000.00
"Boston, MA",2118,2,2f 0h,1531,1860,0,2100000.00
"Boston, MA",2467,2,2f 1h,2387,1989,2,1310292.00
"Boston, MA",2127,0,1f 0h,550,2022,0,485000.00
"Boston, MA",2118,1,1f 0h,691,2015,0,800000.00
"Boston, MA",2114,3,3f 1h,2340,2017,1,3350000.00
"Boston, MA",2128,3,2f 0h,1108,2018,1,675000.00
"Boston, MA",2130,2,2f 0h,1361,1989,0,565000.00
"Boston, MA",2116,2,2f 1h,1641,1988,1,2200000.00
"Boston, MA",2127,1,1f 0h,944,2022,0,799000.00
"Boston, MA",2127,2,2f 0h,1266,2022,0,1000000.00
"Boston, MA",2129,3,3f 1h,1889,2022,0,1335000.00
"Boston, MA",2129,3,3f 0h,2531,2022,0,1675000.00
"Boston, MA",2113,3,2f 1h,1722,2022,0,1380000.00
"Boston, MA",2128,2,2f 0h,1178,2022,1,645000.00
"Boston, MA",2127,2,2f 0h,1139,2015,1,875000.00
"Boston, MA",2116,3,2f 1h,2297,1869,0,3200000.00
"Boston, MA",2110,1,1f 0h,884,1970,0,780000.00
"Boston, MA",2128,2,1f 0h,848,1890,0,505000.00
"Boston, MA",2115,1,1f 0h,433,2019,0,975000.00
"Boston, MA",2118,2,1f 1h,1274,1900,0,1445000.00
"Boston, MA",2127,3,2f 0h,1589,1880,0,860000.00
"Boston, MA",2129,2,1f 1h,1064,1890,0,750000.00
"Boston, MA",2116,3,2f 1h,1530,1939,0,1850000.00
"Boston, MA",2114,2,2f 0h,1127,1865,0,1525250.00
"Boston, MA",2118,1,1f 0h,520,1899,0,667500.00
"Boston, MA",2127,2,1f 1h,1054,1890,0,765000.00
"Boston, MA",2118,2,2f 0h,990,1899,0,1175000.00
"Boston, MA",2115,1,1f 0h,1290,1899,0,1740000.00
"Boston, MA",2111,1,1f 0h,785,2006,0,645000.00
"Boston, MA",2135,1,1f 0h,854,2022,1,825000.00
"Boston, MA",2135,2,2f 0h,1226,2022,1,1225000.00
"Boston, MA",2127,2,2f 1h,1232,1890,0,865000.00
"Boston, MA",2135,2,1f 0h,831,1930,0,359000.00
"Boston, MA",2128,1,1f 0h,605,2022,1,464900.00
"Boston, MA",2129,3,3f 0h,2127,1989,2,1700000.00
"Boston, MA",2129,1,1f 0h,723,1899,1,535000.00
"Boston, MA",2115,1,1f 0h,350,1895,0,449000.00
"Boston, MA",2129,3,3f 1h,2564,1987,1,1380000.00
"Boston, MA",2130,1,1f 0h,760,1910,0,512000.00
"Boston, MA",2128,1,1f 0h,805,1910,0,400000.00
"Boston, MA",2130,2,1f 1h,1121,2015,0,725000.00
"Boston, MA",2116,2,2f 0h,1480,2004,1,2040000.00
"Boston, MA",2130,2,2f 0h,1188,2022,1,799900.00
"Boston, MA",2115,1,1f 0h,658,1871,0,640000.00
"Boston, MA",2135,2,2f 0h,1278,2022,0,889900.00
"Boston, MA",2128,2,1f 0h,755,2017,1,545000.00
"Boston, MA",2118,1,1f 0h,534,1899,0,629000.00
"Boston, MA",2128,2,2f 0h,1163,1910,0,606000.00
"Boston, MA",2127,2,2f 0h,800,1900,0,580000.00
"Boston, MA",2116,3,2f 1h,2277,1900,0,2500000.00
"Boston, MA",2128,2,1f 1h,1020,2022,0,679000.00
"Boston, MA",2130,1,1f 0h,805,1963,1,303000.00
"Boston, MA",2128,2,2f 0h,1050,2022,0,650000.00
"Boston, MA",2116,2,2f 1h,2126,1988,1,3999999.00
"Boston, MA",2210,2,2f 1h,1985,2015,2,5200000.00
"Boston, MA",2128,2,2f 0h,1070,2022,1,830000.00
"Boston, MA",2127,3,2f 1h,1800,2021,2,1300000.00
"Boston, MA",2114,2,2f 0h,1166,2017,0,1425000.00
"Boston, MA",2135,1,1f 0h,715,2022,1,799000.00
"Boston, MA",2128,3,2f 0h,1265,2022,2,780000.00
"Boston, MA",2130,2,1f 0h,828,1900,0,230000.00
"Boston, MA",2118,3,2f 1h,1956,1890,0,2200000.00
"Boston, MA",2128,2,1f 0h,813,2022,1,570000.00
"Boston, MA",2135,2,1f 0h,842,2022,1,882500.00
"Boston, MA",2116,3,3f 1h,4140,1901,0,9750000.00
"Boston, MA",2128,2,2f 0h,1170,2023,0,660000.00
"Boston, MA",2128,2,2f 0h,863,2023,0,595000.00
"Boston, MA",2128,2,2f 0h,1134,2023,0,745000.00
"Boston, MA",2116,3,3f 1h,2844,1881,1,4500000.00
"Boston, MA",2128,2,2f 0h,1218,1900,0,675000.00
"Boston, MA",2127,1,1f 0h,550,1880,0,449900.00
"Boston, MA",2128,2,1f 1h,982,1900,0,542000.00
"Boston, MA",2115,3,3f 1h,4151,2015,2,13800000.00
"Boston, MA",2127,2,2f 0h,1306,2015,2,1165000.00
"Boston, MA",2118,0,1f 0h,558,2021,0,759900.00
"Boston, MA",2114,2,2f 0h,1313,1967,0,825000.00
"Boston, MA",2128,2,2f 0h,1048,2022,1,730000.00
"Boston, MA",2134,2,1f 0h,935,1985,0,570000.00
"Boston, MA",2128,2,1f 1h,1120,2022,0,699000.00
"Boston, MA",2111,1,1f 0h,809,2013,0,895000.00
"Boston, MA",2110,1,1f 0h,948,2016,0,1032000.00
"Boston, MA",2116,2,2f 1h,1866,2005,2,3275000.00
"Boston, MA",2135,1,1f 0h,724,2023,1,729000.00
"Boston, MA",2135,2,2f 0h,1095,2022,1,1288000.00
"Boston, MA",2128,1,1f 0h,763,2022,1,550000.00
"Boston, MA",2110,2,2f 0h,1416,1987,2,2442500.00
"Boston, MA",2127,2,2f 0h,1005,2018,1,795900.00
"Boston, MA",2128,2,1f 1h,1030,2022,0,749000.00
"Boston, MA",2127,3,1f 1h,1116,2004,0,359641.00
"Boston, MA",2118,1,1f 0h,841,2021,0,1339000.00
"Boston, MA",2135,1,1f 0h,686,1925,0,411000.00
"Boston, MA",2127,2,1f 0h,839,2017,0,649000.00
"Boston, MA",2116,1,1f 0h,706,1878,0,685000.00
"Boston, MA",2113,1,1f 0h,732,2005,0,398845.00
"Boston, MA",2135,1,1f 0h,722,2022,0,740000.00
"Boston, MA",2135,1,1f 0h,498,2022,0,499900.00
"Boston, MA",2110,2,2f 1h,1635,1972,1,1175000.00
"Boston, MA",2115,2,1f 1h,829,1900,0,950000.00
"Boston, MA",2108,1,1f 0h,535,1899,0,645000.00
"Boston, MA",2129,2,2f 0h,945,2022,0,820000.00
"Boston, MA",2135,2,1f 1h,1090,1986,0,645000.00
"Boston, MA",2118,2,1f 0h,1039,2006,1,869000.00
"Boston, MA",2128,1,1f 0h,754,2021,0,680000.00
"Boston, MA",2113,1,1f 0h,470,1920,0,480000.00
"Boston, MA",2134,3,2f 0h,1399,2023,2,1500000.00
"Boston, MA",2134,2,2f 0h,974,2023,1,1195000.00
"Boston, MA",2128,1,1f 0h,650,2022,1,580000.00
"Boston, MA",2199,2,2f 1h,2424,2008,1,3800000.00
"Boston, MA",2118,3,3f 1h,2024,2023,1,2350000.00
"Boston, MA",2118,1,1f 0h,1106,2000,0,1000000.00
"Boston, MA",2118,2,2f 1h,1657,2016,0,2350000.00
"Boston, MA",2113,2,1f 0h,613,1899,0,594000.00
"Boston, MA",2135,1,1f 0h,583,1929,0,380000.00
"Boston, MA",2118,1,1f 0h,654,2021,0,859800.00
"Boston, MA",2115,3,3f 1h,2311,1885,0,3300000.00
"Boston, MA",2118,1,2f 0h,1643,1999,0,965000.00
"Boston, MA",2116,3,3f 0h,1505,1939,0,1352500.00
"Boston, MA",2210,2,2f 1h,2027,2015,2,5900000.00
"Boston, MA",2127,3,3f 0h,1941,2022,1,1467000.00
"Boston, MA",2127,3,2f 1h,1800,1910,0,1725000.00
"Boston, MA",2127,1,1f 0h,439,1940,0,285000.00
"Boston, MA",2128,2,2f 0h,1253,1988,1,475000.00
"Boston, MA",2135,1,1f 0h,620,2022,0,575000.00
"Boston, MA",2128,3,3f 0h,1038,1900,0,420000.00
"Boston, MA",2118,2,2f 0h,1631,2023,1,1925000.00
"Boston, MA",2108,0,1f 0h,290,1899,0,410000.00
"Boston, MA",2118,2,1f 0h,776,1899,0,725000.00
"Boston, MA",2128,2,1f 0h,900,2022,1,685000.00
"Boston, MA",2128,2,1f 0h,880,2017,1,575000.00
"Boston, MA",2120,2,1f 1h,1109,2000,0,612339.00
"Boston, MA",2128,2,1f 0h,585,1900,0,470000.00
"Boston, MA",2128,2,2f 0h,731,1880,0,540000.00
"Boston, MA",2115,2,2f 1h,1950,1910,0,2775000.00
"Boston, MA",2116,1,1f 1h,1150,1985,1,2150000.00
"Boston, MA",2135,2,2f 0h,1143,2022,1,1232500.00
"Boston, MA",2108,1,1f 0h,798,1880,0,782000.00
"Boston, MA",2115,3,2f 1h,2877,1890,2,4900000.00
"Boston, MA",2128,2,2f 0h,1240,1910,1,410000.00
"Boston, MA",2215,1,1f 0h,540,1910,0,392000.00
"Boston, MA",2130,1,1f 0h,535,2022,0,400000.00
"Boston, MA",2118,2,2f 0h,1010,1899,0,1089000.00
"Boston, MA",2127,2,1f 0h,782,1900,0,645000.00
"Boston, MA",2111,1,1f 0h,813,2013,0,910000.00
"Boston, MA",2116,0,1f 0h,455,1900,0,600000.00
"Boston, MA",2130,1,1f 0h,811,1963,1,309000.00
"Boston, MA",2127,1,1f 0h,620,1930,0,440000.00
"Boston, MA",2130,2,1f 1h,949,2018,1,775000.00
"Boston, MA",2134,2,1f 1h,1340,1988,1,745000.00
"Boston, MA",2114,0,1f 0h,638,1964,0,407900.00
"Boston, MA",2210,1,1f 0h,683,2009,0,788000.00
"Boston, MA",2127,2,1f 1h,1598,1998,2,950000.00
"Boston, MA",2134,1,1f 0h,643,2023,1,699000.00
"Boston, MA",2128,2,2f 0h,976,2022,1,675000.00
"Boston, MA",2115,3,2f 1h,2222,1920,1,2475000.00
"Boston, MA",2128,1,1f 0h,635,2022,0,470000.00
"Boston, MA",2118,2,2f 0h,1441,2023,1,1875000.00
"Boston, MA",2130,2,2f 0h,1036,2022,1,735000.00
"Boston, MA",2130,3,2f 1h,1671,2023,1,945000.00
"Boston, MA",2130,3,2f 1h,2518,2023,2,1200000.00
"Boston, MA",2127,2,2f 0h,1102,1930,0,865000.00
"Boston, MA",2135,3,2f 1h,1602,2004,0,740000.00
"Boston, MA",2116,1,1f 0h,599,1899,0,600000.00
"Boston, MA",2128,2,2f 0h,1231,2022,1,690000.00
"Boston, MA",2111,2,2f 0h,1509,2004,0,795000.00
"Boston, MA",2129,2,1f 1h,1797,1880,0,1200000.00
"Boston, MA",2128,2,2f 1h,1392,2013,1,650000.00
"Boston, MA",2127,2,2f 0h,1198,2014,0,875000.00
"Boston, MA",2127,1,1f 1h,803,2022,0,620000.00
"Boston, MA",2114,2,2f 0h,930,1880,0,910000.00
"Boston, MA",2130,2,2f 0h,1924,1979,1,650000.00
"Boston, MA",2118,2,2f 0h,1027,2021,0,1435000.00
"Boston, MA",2115,1,1f 0h,585,1905,0,585000.00
"Boston, MA",2109,2,2f 0h,1790,1855,0,2275000.00
"Boston, MA",2114,0,1f 0h,681,1964,0,404800.00
"Boston, MA",2116,3,3f 1h,4061,1899,0,7700000.00
"Boston, MA",2110,2,2f 0h,1379,2023,1,2700000.00
"Boston, MA",2110,2,2f 1h,1636,2023,1,2725000.00
"Boston, MA",2129,2,1f 0h,765,1935,0,544000.00
"Boston, MA",2113,2,2f 0h,877,1900,0,822500.00
"Boston, MA",2128,2,2f 0h,942,1900,0,530000.00
"Boston, MA",2135,1,1f 0h,585,1920,0,385000.00
"Boston, MA",2135,2,2f 0h,1179,2022,1,1165000.00
"Boston, MA",2128,2,1f 1h,800,1900,0,510000.00
"Boston, MA",2127,3,2f 0h,1246,2020,1,1000000.00
"Boston, MA",2135,1,1f 0h,595,1915,0,375000.00
"Boston, MA",2118,2,2f 0h,1378,2021,2,2450000.00
"Boston, MA",2118,2,2f 0h,1157,2021,1,1599900.00
"Boston, MA",2215,2,1f 1h,949,2018,1,1770000.00
"Boston, MA",2114,0,1f 0h,637,1964,0,440000.00
"Boston, MA",2130,2,2f 0h,1310,1963,1,675000.00
"Boston, MA",2127,2,2f 0h,1137,1908,1,848000.00
"Boston, MA",2113,1,1f 0h,493,1907,0,505000.00
"Boston, MA",2127,1,1f 0h,460,1946,0,380000.00
"Boston, MA",2135,2,1f 0h,733,1890,0,500001.00
"Boston, MA",2128,2,2f 0h,1082,2019,1,1300000.00
"Boston, MA",2116,2,2f 0h,1207,1890,0,1180000.00
"Boston, MA",2130,1,1f 0h,724,2022,0,515000.00
"Boston, MA",2135,1,1f 0h,505,2018,0,488000.00
"Boston, MA",2114,2,2f 0h,807,1899,0,1075000.00
"Boston, MA",2118,1,1f 0h,805,2021,0,995000.00
"Boston, MA",2130,3,2f 2h,2013,2015,0,1197500.00
"Boston, MA",2135,1,1f 0h,498,2022,0,569900.00
"Boston, MA",2127,3,2f 1h,1702,1910,0,1025000.00
"Boston, MA",2116,2,1f 1h,1007,1910,0,1125000.00
"Boston, MA",2127,2,2f 0h,1536,2010,0,1000000.00
"Boston, MA",2116,2,2f 0h,1165,1850,0,2000000.00
"Boston, MA",2116,3,2f 1h,2631,2009,2,4000000.00
"Boston, MA",2116,2,2f 0h,1500,1863,0,1825000.00
"Boston, MA",2116,3,3f 1h,2849,1900,0,3492500.00
"Boston, MA",2116,1,1f 1h,1112,2009,1,1100000.00
"Boston, MA",2135,1,1f 0h,725,2022,1,751000.00
"Boston, MA",2130,2,1f 0h,1020,2016,0,655000.00
"Boston, MA",2127,1,1f 1h,818,1906,0,682000.00
"Boston, MA",2127,1,1f 0h,887,2016,1,739000.00
"Boston, MA",2215,3,2f 1h,2363,1897,1,3310000.00
"Boston, MA",2130,3,1f 0h,900,1946,0,439000.00
"Boston, MA",2110,2,2f 0h,1379,2023,1,2575000.00
"Boston, MA",2110,1,1f 0h,781,2023,0,1525000.00
"Boston, MA",2116,2,1f 1h,1068,2004,1,1230000.00
"Boston, MA",2115,2,2f 0h,1215,1890,0,1550000.00
"Boston, MA",2127,3,3f 1h,1881,1835,0,1535000.00
"Boston, MA",2127,3,2f 1h,1681,2020,0,1145000.00
"Boston, MA",2128,1,1f 1h,1190,2022,0,515000.00
"Boston, MA",2130,3,1f 0h,2030,2016,0,719000.00
"Boston, MA",2210,2,2f 1h,1546,2018,2,3400000.00
"Boston, MA",2128,2,2f 0h,812,1900,0,575000.00
"Boston, MA",2118,2,1f 0h,1057,2012,0,880000.00
"Boston, MA",2135,1,1f 0h,510,1930,0,350000.00
"Boston, MA",2127,2,2f 1h,1236,1900,0,675000.00
"Boston, MA",2110,1,1f 1h,1035,2023,0,1800000.00
"Boston, MA",2129,2,2f 1h,1661,1899,0,867500.00
"Boston, MA",2128,1,1f 0h,625,2004,0,335000.00
"Boston, MA",2130,1,1f 1h,1059,1885,0,485000.00
"Boston, MA",2116,3,2f 1h,1975,1920,0,2785000.00
"Boston, MA",2110,3,3f 1h,2369,2023,1,6125000.00
"Boston, MA",2127,2,2f 0h,1157,2017,2,920000.00
"Boston, MA",2130,2,1f 0h,820,1920,0,415000.00
"Boston, MA",2128,2,2f 0h,1016,2022,0,845000.00
"Boston, MA",2116,2,2f 0h,1065,1885,0,1555000.00
"Boston, MA",2114,1,1f 0h,826,1997,1,485000.00
"Boston, MA",2128,2,1f 1h,800,1900,0,479500.00
"Boston, MA",2128,3,2f 0h,1040,2020,0,579900.00
"Boston, MA",2128,3,2f 0h,1410,2020,0,587270.00
"Boston, MA",2109,2,3f 0h,1268,1900,0,1000000.00
"Boston, MA",2128,2,2f 0h,1001,2022,0,632500.00
"Boston, MA",2114,1,1f 0h,766,2003,1,381095.00
"Boston, MA",2129,2,1f 0h,810,1884,0,675000.00
"Boston, MA",2118,3,2f 0h,2838,1999,2,2100000.00
"Boston, MA",2135,2,2f 0h,930,2022,1,869000.00
"Boston, MA",2127,1,1f 0h,664,1890,0,499000.00
"Boston, MA",2114,2,2f 0h,944,1886,0,1050000.00
"Boston, MA",2118,2,2f 0h,1015,1899,0,1062500.00
"Boston, MA",2118,2,2f 1h,1844,1899,0,1700000.00
"Boston, MA",2128,2,2f 0h,1135,2022,1,785000.00
"Boston, MA",2135,1,1f 0h,724,2022,1,725000.00
"Boston, MA",2129,2,1f 0h,930,1880,0,740000.00
"Boston, MA",2129,1,1f 0h,485,1988,0,360000.00
"Boston, MA",2199,2,2f 1h,3168,2008,2,9700000.00
"Boston, MA",2114,1,1f 0h,653,1899,0,690000.00
"Boston, MA",2110,1,1f 0h,781,2023,0,1484275.00
"Boston, MA",2210,3,2f 1h,1559,2018,2,3075000.00
"Boston, MA",2135,2,2f 0h,955,2022,1,950000.00
"Boston, MA",2134,1,1f 0h,778,2023,1,705000.00
"Boston, MA",2127,3,3f 0h,1670,2020,2,1465000.00
"Boston, MA",2114,1,1f 0h,892,1964,0,410000.00
"Boston, MA",2215,3,2f 1h,1852,2018,1,3350000.00
"Boston, MA",2127,2,2f 0h,1140,1890,0,801000.00
"Boston, MA",2127,2,2f 0h,1205,2018,1,1172500.00
"Boston, MA",2116,2,1f 1h,1453,1880,0,1700000.00
"Boston, MA",2108,2,2f 1h,2235,1837,0,3250000.00
"Boston, MA",2130,3,2f 0h,1035,2007,1,590000.00
"Boston, MA",2130,2,1f 0h,919,2006,0,475000.00
"Boston, MA",2130,3,2f 1h,1674,2018,1,805000.00
"Boston, MA",2110,2,2f 0h,1115,1830,0,1225000.00
"Boston, MA",2110,1,1f 1h,1330,2023,1,2675000.00
"Boston, MA",2110,2,2f 0h,1675,2023,1,2900000.00
"Boston, MA",2114,0,1f 0h,546,1967,1,473000.00
"Boston, MA",2118,3,3f 1h,2478,1875,0,2942500.00
"Boston, MA",2118,2,2f 0h,1085,2015,1,1350000.00
"Boston, MA",2127,1,1f 0h,620,1865,0,555000.00
"Boston, MA",2118,3,2f 0h,1547,1910,0,1620000.00
"Boston, MA",2127,2,1f 0h,998,1900,0,635000.00
"Boston, MA",2128,1,1f 0h,966,1910,0,529000.00
"Boston, MA",2116,0,1f 0h,390,1910,0,455000.00
"Boston, MA",2110,3,3f 1h,2222,2016,2,4750000.00
"Boston, MA",2116,3,3f 0h,2323,1872,0,2700000.00
"Boston, MA",2128,2,1f 0h,840,2017,1,475000.00
"Boston, MA",2128,2,1f 0h,760,2017,0,462500.00
"Boston, MA",2110,3,3f 0h,2645,1987,2,4750000.00
"Boston, MA",2135,1,1f 0h,634,2022,1,699000.00
"Boston, MA",2128,1,1f 0h,700,2022,1,510000.00
"Boston, MA",2116,3,2f 1h,2674,1985,2,3665000.00
"Boston, MA",2116,0,1f 0h,484,1900,0,600000.00
"Boston, MA",2135,1,1f 0h,1180,2006,1,574000.00
"Boston, MA",2135,1,1f 0h,676,2022,1,809900.00
"Boston, MA",2110,1,1f 1h,1035,2023,1,1950000.00
"Boston, MA",2127,2,1f 0h,815,2006,2,699000.00
"Boston, MA",2134,1,1f 0h,833,2021,1,622250.00
"Boston, MA",2134,1,1f 0h,646,2023,1,665000.00
"Boston, MA",2110,1,1f 0h,879,1972,0,865000.00
"Boston, MA",2118,2,2f 0h,1143,2002,2,770000.00
"Boston, MA",2130,2,2f 0h,1215,1918,0,850000.00
"Boston, MA",2118,2,2f 0h,1441,2023,1,1775000.00
"Boston, MA",2118,2,1f 0h,760,1905,0,580000.00
"Boston, MA",2111,2,2f 0h,1228,2013,0,1335000.00
"Boston, MA",2116,2,2f 0h,1372,2009,1,2100000.00
"Boston, MA",2118,2,2f 0h,2115,2002,1,2425000.00
"Boston, MA",2108,1,1f 1h,1654,1837,0,1100000.00
"Boston, MA",2116,1,1f 1h,1544,2008,1,2800000.00
"Boston, MA",2210,2,2f 1h,1979,2017,2,5950000.00
"Boston, MA",2135,2,1f 0h,887,2022,2,855000.00
"Boston, MA",2113,1,1f 0h,664,1900,0,830000.00
"Boston, MA",2113,2,2f 1h,1416,1900,0,1500000.00
"Boston, MA",2135,2,2f 0h,930,2022,1,862500.00
"Boston, MA",2129,3,1f 1h,1381,1806,0,1055000.00
"Boston, MA",2114,3,2f 0h,1675,1997,1,1130000.00
"Boston, MA",2116,2,1f 0h,772,1880,0,810000.00
"Boston, MA",2116,3,2f 1h,2850,1900,0,4685000.00
"Boston, MA",2128,2,2f 0h,1045,2022,0,835000.00
"Boston, MA",2128,2,2f 0h,1289,2022,2,655000.00
"Boston, MA",2114,1,1f 0h,940,2017,0,1159000.00
"Boston, MA",2110,2,2f 1h,1650,1970,0,1000000.00
"Boston, MA",2114,1,1f 0h,980,1967,0,640000.00
"Boston, MA",2134,2,1f 0h,1046,1900,0,455000.00
"Boston, MA",2135,2,1f 0h,750,2022,1,850000.00
"Boston, MA",2111,1,1f 0h,760,2010,0,625000.00
"Boston, MA",2130,2,2f 1h,2034,1982,2,780000.00
"Boston, MA",2108,2,2f 0h,1611,2007,1,1600000.00
"Boston, MA",2129,2,1f 1h,1209,1989,0,600000.00
"Boston, MA",2135,1,1f 0h,637,2022,1,706500.00
"Boston, MA",2118,1,1f 0h,774,2021,0,1029800.00
"Boston, MA",2210,1,1f 1h,1128,2022,1,2450000.00
"Boston, MA",2135,2,2f 0h,1165,2022,0,850000.00
"Boston, MA",2128,2,2f 0h,1004,2024,1,670000.00
"Boston, MA",2128,2,2f 0h,900,1900,0,529000.00
"Boston, MA",2135,2,2f 0h,1000,2022,1,1115000.00
"Boston, MA",2135,3,3f 1h,1793,2022,1,1720000.00
"Boston, MA",2134,1,1f 0h,646,2023,1,649000.00
"Boston, MA",2134,2,1f 0h,934,2023,1,914000.00
"Boston, MA",2134,2,2f 0h,1089,2023,1,1159000.00
"Boston, MA",2110,1,1f 0h,759,1910,0,729000.00
"Boston, MA",2128,2,2f 0h,1195,2022,0,789000.00
"Boston, MA",2118,2,1f 0h,700,1900,0,665000.00
"Boston, MA",2111,2,2f 1h,1661,2001,1,1500000.00
"Boston, MA",2127,2,1f 1h,1077,2018,1,945000.00
"Boston, MA",2116,1,1f 0h,750,1881,0,975000.00
"Boston, MA",2135,2,1f 0h,887,2022,1,872500.00
"Boston, MA",2115,2,1f 1h,1207,1910,0,1170000.00
"Boston, MA",2113,2,2f 0h,830,2022,0,800000.00
"Boston, MA",2135,3,2f 1h,1590,2022,2,1712400.00
"Boston, MA",2134,1,1f 0h,847,2023,1,775000.00
"Boston, MA",2110,3,3f 1h,2222,2016,1,4750000.00
"Boston, MA",2129,2,2f 0h,1415,1907,2,1150000.00
"Boston, MA",2135,3,2f 0h,1424,2022,2,1400000.00
"Boston, MA",2118,2,2f 0h,1289,2018,1,1285000.00
"Boston, MA",2135,2,2f 0h,1164,2022,1,1325000.00
"Boston, MA",2128,2,2f 0h,1115,1920,0,765000.00
"Boston, MA",2127,2,1f 0h,720,1890,0,480000.00
"Boston, MA",2118,0,1f 0h,1276,1900,1,330000.00
"Boston, MA",2135,1,1f 0h,724,2022,1,799000.00
"Boston, MA",2127,3,2f 1h,2801,2006,2,2800000.00
"Boston, MA",2115,2,1f 1h,1103,1870,0,1150000.00
"Boston, MA",2118,1,1f 0h,739,2021,0,966000.00
"Boston, MA",2118,1,1f 0h,1023,1899,0,649000.00
"Boston, MA",2135,1,1f 0h,814,2022,1,800000.00
"Boston, MA",2130,1,1f 0h,845,1963,1,299000.00
"Boston, MA",2135,1,1f 0h,715,2022,1,860000.00
"Boston, MA",2134,2,1f 0h,952,2023,1,884000.00
"Boston, MA",2210,2,2f 0h,1276,2019,1,3000000.00
"Boston, MA",2215,3,2f 1h,1852,2018,2,2900000.00
"Boston, MA",2135,2,2f 0h,947,2022,1,900000.00
"Boston, MA",2135,1,1f 0h,724,2022,1,755000.00
"Boston, MA",2135,1,1f 0h,814,2022,1,775000.00
"Boston, MA",2116,1,1f 0h,1253,1850,0,1485000.00
"Boston, MA",2114,0,1f 0h,637,1966,0,405000.00
"Boston, MA",2135,1,1f 0h,715,2022,1,699000.00
"Boston, MA",2135,2,2f 0h,947,2022,1,882500.00
"Boston, MA",2135,1,1f 0h,637,2022,1,825000.00
"Boston, MA",2135,1,1f 0h,810,2022,1,835000.00
"Boston, MA",2128,1,1f 0h,661,2024,0,515000.00
"Boston, MA",2134,1,1f 0h,910,2023,1,799000.00
"Boston, MA",2116,3,3f 1h,3363,1985,2,12500000.00
"Boston, MA",2135,0,1f 0h,568,2022,0,615000.00
"Boston, MA",2134,1,1f 0h,776,2022,1,745000.00
"Boston, MA",2135,2,2f 0h,947,2022,1,904000.00
"Boston, MA",2135,1,1f 0h,663,2022,0,699000.00
"Boston, MA",2135,1,1f 0h,498,2022,0,519900.00
"Boston, MA",2135,1,1f 0h,576,2022,0,589900.00
"Boston, MA",2116,2,2f 0h,1266,1985,1,4000000.00
"Boston, MA",2135,1,1f 0h,854,2024,1,829000.00
"Boston, MA",2135,0,1f 0h,568,2022,0,560000.00
"Boston, MA",2135,2,1f 0h,887,2022,1,888000.00
"Boston, MA",2110,3,3f 0h,1741,2016,1,3200000.00
"Boston, MA",2135,2,2f 0h,1162,2022,1,1350000.00
"Boston, MA",2135,2,2f 0h,947,2022,1,1050000.00
"Boston, MA",2135,1,1f 0h,814,2022,0,750000.00
"Boston, MA",2135,2,2f 0h,1000,2022,1,990000.00
"Boston, MA",2114,0,1f 0h,542,1964,0,388000.00
"Boston, MA",2135,2,2f 0h,1150,2022,1,1199000.00
"Boston, MA",2135,1,1f 0h,715,2022,1,789000.00
"Boston, MA",2128,1,1f 0h,650,2022,1,510000.00
"Boston, MA",2128,2,2f 0h,944,2024,1,815000.00
"Boston, MA",2135,1,1f 0h,854,2022,0,750000.00
"Boston, MA",2135,2,1f 0h,887,2022,1,839000.00
"Boston, MA",2135,3,2f 0h,1548,2022,1,1600000.00
"Boston, MA",2134,2,2f 0h,1089,2023,1,995000.00
"Boston, MA",2114,1,1f 0h,942,1964,0,485000.00
"Boston, MA",2135,2,2f 0h,1023,2022,2,1114900.00
"Boston, MA",2135,1,1f 0h,734,2022,1,819900.00
"Boston, MA",2135,1,1f 0h,734,2022,1,779900.00
